"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",11.277,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",10.601,
"LUX","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",10.425,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",18.935,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",19.936,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",19.889,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",21.64,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",35.894,"B"
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",35.048,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",35.603,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",34.725,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",33.928,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",33.143,"B"
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",32.454,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",25.476,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",22.593,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",23.389,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",22.564,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",23.036,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",22.633,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",22.725,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",22.965,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",22.651,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",22.155,
"MEX","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",21.473,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1972",11.687,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1973",11.175,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1974",10.327,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1975",9.894,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1976",9.525,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1977",9.183,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1978",8.954,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1979",8.645,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1980",8.412,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1981",8.378,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1982",8.651,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1983",8.547,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1984",9.244,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1985",9.595,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1986",9.969,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1987",10.399,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1988",10.472,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1989",9.973,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1990",10.168,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1991",10.144,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1992",10.996,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1993",11.522,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1994",11.406,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1995",11.65,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1996",11.627,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1997",11.499,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1998",11.641,"B"
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","1999",11.952,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2000",12.025,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2001",11.79,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",11.427,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",11.375,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",11.167,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",11.151,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",10.669,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",10.895,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",9.974,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",9.608,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",9.464,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",9.341,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",8.173,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",7.668,
"NLD","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",7.518,
